SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
batch2b-D1	batch2b		HY69	1	m153	FALSE	2032581	150
batch2b-D2	batch2b		HY77	1	m154	FALSE	1318025	150
batch2b-D3	batch2b		HY85	1	m155	FALSE	1301451	150
batch2b-D4	batch2b		HY93	1	m156	FALSE	880944	150
batch2b-D5	batch2b		HY101	1	m157	FALSE	976096	150
batch2b-D6	batch2b		HY109	1	m158	FALSE	1121195	150
batch2b-D7	batch2b		HY117	1	m159	FALSE	1448420	150
batch2b-D8	batch2b		HY125	1	m160	FALSE	1661020	150
batch2b-E1	batch2b		HY68	1	m161	FALSE	1273691	150
batch2b-E2	batch2b		HY76	1	m162	FALSE	1096551	150
batch2b-E3	batch2b		HY84	1	m163	FALSE	1699787	150
batch2b-E4	batch2b		HY92	1	m164	FALSE	1398038	150
batch2b-E5	batch2b		HY100	1	m165	FALSE	921176	150
batch2b-E6	batch2b		HY108	1	m166	FALSE	1222204	150
batch2b-E7	batch2b		HY116	1	m167	FALSE	1693384	150
batch2b-E8	batch2b		HY124	1	m168	FALSE	1138399	150
batch2b-F1	batch2b		HY67	1	m169	FALSE	1287162	150
batch2b-F2	batch2b		HY75	1	m170	FALSE	1247746	150
batch2b-F3	batch2b		HY83	1	m171	FALSE	1297822	150
batch2b-F4	batch2b		HY91	1	m172	FALSE	770809	150
batch2b-F5	batch2b		HY99	1	m173	FALSE	1699684	150
batch2b-F6	batch2b		HY107	1	m174	FALSE	911896	150
batch2b-F7	batch2b		HY115	1	m175	FALSE	1964144	150
batch2b-F8	batch2b		HY123	1	m176	FALSE	1417038	150
batch2b-G1	batch2b		HY66	1	m177	FALSE	1437420	150
batch2b-G2	batch2b		HY74	1	m178	FALSE	2143832	150
batch2b-G3	batch2b		HY82	1	m179	FALSE	1568818	150
batch2b-G4	batch2b		HY90	1	m180	FALSE	1803357	150
batch2b-G5	batch2b		HY98	1	m181	FALSE	987103	150
batch2b-G6	batch2b		HY106	1	m182	FALSE	1017542	150
batch2b-G7	batch2b		HY114	1	m183	FALSE	1428579	150
batch2b-G8	batch2b		HY122	1	m184	FALSE	1121283	150
batch2b-H1	batch2b		HY65	1	m185	FALSE	1372979	150
batch2b-H2	batch2b		HY73	1	m186	FALSE	1536187	150
batch2b-H3	batch2b		HY81	1	m187	FALSE	1665170	150
batch2b-H4	batch2b		HY89	1	m188	FALSE	1386651	150
batch2b-H5	batch2b		HY97	1	m189	FALSE	1153210	150
batch2b-H6	batch2b		HY105	1	m190	FALSE	1040964	150
batch2b-H7	batch2b		HY113	1	m191	FALSE	1580398	150
batch2b-H8	batch2b		HY121	1	m192	FALSE	1147695	150
batch3-A1	batch3		HY8	1	m193	FALSE	4675799	92
batch3-A10	batch3		HY80	1	m194	FALSE	10982804	92
batch3-A11	batch3		HY88	1	m195	FALSE	7901645	92
batch3-A12	batch3		HY96	1	m196	FALSE	9059775	92
batch3-A2	batch3		HY16	1	m197	FALSE	4255559	92
batch3-A3	batch3		HY24	1	m198	FALSE	7183514	92
batch3-A4	batch3		HY32	1	m199	FALSE	7321842	92
batch3-A5	batch3		HY40	1	m200	FALSE	6901815	92
batch3-A6	batch3		HY48	1	m201	FALSE	6971241	92
batch3-A7	batch3		HY56	1	m202	FALSE	6489760	92
batch3-A8	batch3		HY64	1	m203	FALSE	8204174	92
batch3-A9	batch3		HY72	1	m204	FALSE	6675302	92
batch3-B1	batch3		HY7	1	m205	FALSE	5052938	92
batch3-B10	batch3		HY79	1	m206	FALSE	4460789	92
batch3-B11	batch3		HY87	1	m207	FALSE	3037080	92
batch3-B12	batch3		HY95	1	m208	FALSE	4939034	92
batch3-B2	batch3		HY15	1	m209	FALSE	4796277	92
batch3-B3	batch3		HY23	1	m210	FALSE	5057559	92
batch3-B4	batch3		HY31	1	m211	FALSE	6047781	92
batch3-B5	batch3		HY39	1	m212	FALSE	5503512	92
batch3-B6	batch3		HY47	1	m213	FALSE	6950936	92
batch3-B7	batch3		HY55	1	m214	FALSE	6047925	92
batch3-B8	batch3		HY63	1	m215	FALSE	8042271	92
batch3-B9	batch3		HY71	1	m216	FALSE	7807720	92
batch3-C1	batch3		HY6	1	m217	FALSE	5061334	92
batch3-C10	batch3		HY78	1	m218	FALSE	4900405	92
batch3-C11	batch3		HY86	1	m219	FALSE	6517921	92
batch3-C12	batch3		HY94	1	m220	FALSE	2714760	92
batch3-C2	batch3		HY14	1	m221	FALSE	1861616	92
batch3-C3	batch3		HY22	1	m222	FALSE	6229655	92
batch3-C4	batch3		HY30	1	m223	FALSE	6942461	92
batch3-C5	batch3		HY38	1	m224	FALSE	4053181	92
batch3-C6	batch3		HY46	1	m225	FALSE	4867776	92
batch3-C7	batch3		HY54	1	m226	FALSE	3940751	92
batch3-C8	batch3		HY62	1	m227	FALSE	5749780	92
batch3-C9	batch3		HY70	1	m228	FALSE	5719406	92
batch3-D1	batch3		HY5	1	m229	FALSE	4552855	92
batch3-D10	batch3		HY77	1	m230	FALSE	3824249	92
batch3-D11	batch3		HY85	1	m231	FALSE	5236929	92
batch3-D12	batch3		HY93	1	m232	FALSE	6010746	92
batch3-D2	batch3		HY13	1	m233	FALSE	6000887	92
batch3-D3	batch3		HY21	1	m234	FALSE	4796589	92
batch3-D4	batch3		HY29	1	m235	FALSE	5660802	92
batch3-D5	batch3		HY37	1	m236	FALSE	5660758	92
batch3-D6	batch3		HY45	1	m237	FALSE	5012602	92
batch3-D7	batch3		HY53	1	m238	FALSE	6284932	92
batch3-D8	batch3		HY61	1	m239	FALSE	9159449	92
batch3-D9	batch3		HY69	1	m240	FALSE	5177737	92
batch3-E1	batch3		HY4	1	m241	FALSE	3847289	92
batch3-E10	batch3		HY76	1	m242	FALSE	8440929	92
batch3-E11	batch3		HY84	1	m243	FALSE	8932469	92
batch3-E12	batch3		HY92	1	m244	FALSE	8036292	92
batch3-E2	batch3		HY12	1	m245	FALSE	164757	92
batch3-E3	batch3		HY20	1	m246	FALSE	9940929	92
batch3-E4	batch3		HY28	1	m247	FALSE	6114710	92
batch3-E5	batch3		HY36	1	m248	FALSE	4553808	92
batch3-E6	batch3		HY44	1	m249	FALSE	6623137	92
batch3-E7	batch3		HY52	1	m250	FALSE	8310446	92
batch3-E8	batch3		HY60	1	m251	FALSE	8405251	92
batch3-E9	batch3		HY68	1	m252	FALSE	7589632	92
batch3-F1	batch3		HY3	1	m253	FALSE	6405258	92
batch3-F10	batch3		HY75	1	m254	FALSE	7123255	92
batch3-F11	batch3		HY83	1	m255	FALSE	3990129	92
batch3-F12	batch3		HY91	1	m256	FALSE	3727808	92
batch3-F2	batch3		HY11	1	m257	FALSE	6781576	92
batch3-F3	batch3		HY19	1	m258	FALSE	5595545	92
batch3-F4	batch3		HY27	1	m259	FALSE	8617375	92
batch3-F5	batch3		HY35	1	m260	FALSE	7347794	92
batch3-F6	batch3		HY43	1	m261	FALSE	7532764	92
batch3-F7	batch3		HY51	1	m262	FALSE	7173096	92
