SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR8906771		JI842		1	m137	TRUE	175351948	298
SRR8906772		GEMS66		1	m138	TRUE	149806692	297
SRR8906773		ZHENG35		1	m139	TRUE	146385271	297
SRR8906774		GY386B		1	m140	TRUE	193394704	297
SRR8906775		GEMS51		1	m141	TRUE	164691190	298
SRR8906776		CIMBL21		1	m142	TRUE	190061986	292
SRR8906777		CIMBL118		1	m143	TRUE	178043008	292
SRR8906778		CIMBL99		1	m144	TRUE	195974809	291
SRR8906779		CML286		1	m145	TRUE	194155048	291
SRR8906780		CML169		1	m146	TRUE	212639205	292
SRR8906781		CIMBL56		1	m147	TRUE	189918861	292
SRR8906782		CIMBL49		1	m148	TRUE	222900340	292
SRR8906783		CIMBL154		1	m149	TRUE	181655432	292
SRR8906784		CML228		1	m150	TRUE	217043807	294
SRR8906785		CML165		1	m151	TRUE	183516138	294
SRR8906786		K22		1	m152	TRUE	191052593	296
SRR8906787		18-599		1	m153	TRUE	176543989	296
SRR8906788		ZHENG28		1	m154	TRUE	138684261	295
SRR8906789		CIMBL84		1	m155	TRUE	130257377	287
SRR8906790		CML31		1	m156	TRUE	178281125	289
SRR8906791		CIMBL77		1	m157	TRUE	140713535	289
SRR8906792		CML324		1	m158	TRUE	182107555	289
SRR8906793		CIMBL124		1	m159	TRUE	177072545	286
SRR8906794		CIMBL68		1	m160	TRUE	168029900	290
SRR8906795		CIMBL71		1	m161	TRUE	150421517	287
SRR8906796		CIMBL34		1	m162	TRUE	180739064	287
SRR8906797		CIMBL69		1	m163	TRUE	200881153	288
SRR8906798		CIMBL23		1	m164	TRUE	147831768	285
SRR8906799		CIMBL121		1	m165	TRUE	136398180	292
SRR8906800		CML118		1	m166	TRUE	147025961	292
SRR8906801		CIMBL156		1	m167	TRUE	130712739	292
SRR8906802		CML470		1	m168	TRUE	193041936	293
SRR8906803		CML411		1	m169	TRUE	207243779	292
SRR8906804		CIMBL107		1	m170	TRUE	190745833	295
SRR8906805		CIMBL98		1	m171	TRUE	197952987	294
SRR8906806		CIMBL100		1	m172	TRUE	217556104	292
SRR8906807		CIMBL150		1	m173	TRUE	183069278	295
SRR8906808		CIMBL35		1	m174	TRUE	235475621	294
SRR8906809		CML428		1	m175	TRUE	167073397	293
SRR8906810		CIMBL115		1	m176	TRUE	209682213	293
SRR8906811		CML305		1	m177	TRUE	182307957	293
SRR8906812		CIMBL82		1	m178	TRUE	169582635	293
SRR8906813		CIMBL57		1	m179	TRUE	158830569	293
SRR8906814		CIMBL91		1	m180	TRUE	163759123	292
SRR8906815		CIMBL43		1	m181	TRUE	187740572	294
SRR8906816		CML121		1	m182	TRUE	176969531	294
SRR8906817		CIMBL27		1	m183	TRUE	153339239	291
SRR8906818		CIMBL102		1	m184	TRUE	171714681	294
SRR8906819		TY9		1	m185	TRUE	154465386	291
SRR8906820		GEMS3		1	m186	TRUE	141562330	298
SRR8906821		9782		1	m187	TRUE	145762039	296
SRR8906822		303WX		1	m188	TRUE	187415100	298
SRR8906823		GEMS10		1	m189	TRUE	186706192	298
SRR8906824		GEMS62		1	m190	TRUE	175727951	297
SRR8906825		7381		1	m191	TRUE	165727098	298
SRR8906826		GEMS4		1	m192	TRUE	162773987	298
SRR8906827		K10		1	m193	TRUE	144603141	297
SRR8906828		1462		1	m194	TRUE	156930596	297
SRR8906829		ZHENG29		1	m195	TRUE	162603475	298
SRR8906830		K14		1	m196	TRUE	161797057	298
SRR8906831		LIAO5262		1	m197	TRUE	174651498	298
SRR8906832		GEMS31		1	m198	TRUE	169940685	292
SRR8906833		GY923		1	m199	TRUE	166956793	294
SRR8906834		TY6		1	m200	TRUE	190073812	293
SRR8906835		384-2		1	m201	TRUE	213672188	293
SRR8906836		HYS		1	m202	TRUE	192037299	293
SRR8906837		LY042		1	m203	TRUE	150806529	293
SRR8906838		5311		1	m204	TRUE	131339420	297
SRR8906839		BY843		1	m205	TRUE	175924588	294
SRR8906840		DAN340		1	m206	TRUE	203530893	294
SRR8906841		CF3		1	m207	TRUE	169938877	294
SRR8906842		ZAC546		1	m208	TRUE	153460937	297
SRR8906843		GEMS24		1	m209	TRUE	133097420	294
SRR8906844		975-12		1	m210	TRUE	196135239	297
SRR8906845		4F1		1	m211	TRUE	217580920	297
SRR8906846		GEMS23		1	m212	TRUE	136745115	295
SRR8906847		TY8		1	m213	TRUE	217795248	297
SRR8906848		R15X1141		1	m214	TRUE	251651738	297
SRR8906849		GEMS18		1	m215	TRUE	189047614	297
SRR8906850		SI446		1	m216	TRUE	239038289	297
SRR8906851		GEMS63		1	m217	TRUE	184593920	298
SRR8906852		GEMS44		1	m218	TRUE	157370294	297
SRR8906853		CML432		1	m219	TRUE	183495059	292
SRR8906854		SI273		1	m220	TRUE	142959164	297
SRR8906855		SY999		1	m221	TRUE	154345834	297
SRR8906856		ZH68		1	m222	TRUE	153559471	297
SRR8906857		TIE7922		1	m223	TRUE	149213437	297
SRR8906858		CML408		1	m224	TRUE	186768875	292
SRR8906859		DONG46		1	m225	TRUE	154928865	297
SRR8906860		05W002		1	m226	TRUE	139909357	298
SRR8906861		YE478		1	m227	TRUE	150839494	296
SRR8906862		HZS		1	m228	TRUE	129995971	297
